opening,month,share
Zukertort Opening: Arctic Defense,2021-07,0.00016218764862548419
Zukertort Opening: Arctic Defense,2021-08,0.00015923914987101337
Zukertort Opening: Arctic Defense,2021-09,0.00016586786314559766
Zukertort Opening: Arctic Defense,2021-10,0.0001658038208622112
Zukertort Opening: Arctic Defense,2021-11,0.00015952739851789663
Zukertort Opening: Arctic Defense,2021-12,0.0001489860809245318
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2019-01,2.0239383842317996e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2019-02,2.636189540640504e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2019-03,4.4492547863924964e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2019-04,4.3204294811875795e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2019-05,7.607283067908586e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2019-06,1.349926429009619e-05
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2019-07,1.3616164547122846e-05
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2019-08,1.0050207390336731e-05
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2019-09,1.1113105137782273e-05
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2019-10,9.841918075873936e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2019-11,1.1777601773852745e-05
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2019-12,1.2631147878831393e-05
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2020-07,7.196399488341663e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2020-08,5.970922732880069e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2020-09,7.536525965957868e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2020-10,5.51517885810765e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2020-11,6.578694553091527e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2020-12,4.662147723421078e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2021-01,4.539049684481491e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2021-02,4.08559203896392e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2021-03,4.841451859657685e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2021-04,4.713356878595549e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2021-05,3.3353260851208993e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2021-06,3.134534039645264e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2021-07,5.1958386801475896e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2021-08,4.417081459390261e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2021-09,4.265241704218069e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2021-10,4.17594053688454e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2021-11,3.2242339971942907e-06
"Zukertort Opening: Arctic Defense, Drunken Knight Variation",2021-12,3.303024257760138e-06
Zukertort Opening: Basman Defense,2019-01,5.742925165257731e-05
Zukertort Opening: Basman Defense,2019-02,5.83430369389122e-05
Zukertort Opening: Basman Defense,2019-03,5.4122441785158045e-05
Zukertort Opening: Basman Defense,2019-04,5.3624154148857606e-05
Zukertort Opening: Basman Defense,2019-05,5.337173200024754e-05
Zukertort Opening: Basman Defense,2019-06,5.5434478820904263e-05
Zukertort Opening: Basman Defense,2019-07,6.168357301304358e-05
Zukertort Opening: Basman Defense,2019-08,6.03586740985366e-05
Zukertort Opening: Basman Defense,2019-09,6.223338877158072e-05
Zukertort Opening: Basman Defense,2019-10,6.29364761167728e-05
Zukertort Opening: Basman Defense,2019-11,6.243171205785658e-05
Zukertort Opening: Basman Defense,2019-12,5.902449929844895e-05
Zukertort Opening: Basman Defense,2020-07,5.204640102395132e-05
Zukertort Opening: Basman Defense,2020-08,5.249905648154928e-05
Zukertort Opening: Basman Defense,2020-09,5.625690248604771e-05
Zukertort Opening: Basman Defense,2020-10,5.9123860401164394e-05
Zukertort Opening: Basman Defense,2020-11,5.5657844393615616e-05
Zukertort Opening: Basman Defense,2020-12,4.896414847831789e-05
Zukertort Opening: Basman Defense,2021-01,4.912211942196075e-05
Zukertort Opening: Basman Defense,2021-02,4.8098560822347965e-05
Zukertort Opening: Basman Defense,2021-03,4.900648650954809e-05
Zukertort Opening: Basman Defense,2021-04,4.82957663724585e-05
Zukertort Opening: Basman Defense,2021-05,4.924883390244973e-05
Zukertort Opening: Basman Defense,2021-06,5.229601276437576e-05
Zukertort Opening: Basman Defense,2021-07,5.476140503681867e-05
Zukertort Opening: Basman Defense,2021-08,5.430543804387417e-05
Zukertort Opening: Basman Defense,2021-09,5.575790831212448e-05
Zukertort Opening: Basman Defense,2021-10,5.507021583016488e-05
Zukertort Opening: Basman Defense,2021-11,5.510071532518602e-05
Zukertort Opening: Basman Defense,2021-12,5.037658851405032e-05
Zukertort Opening: Black Mustang Defense,2019-01,0.0014101790692135064
Zukertort Opening: Black Mustang Defense,2019-02,0.0013573601197940026
Zukertort Opening: Black Mustang Defense,2019-03,0.0013991382585811802
Zukertort Opening: Black Mustang Defense,2019-04,0.0013095348828934881
Zukertort Opening: Black Mustang Defense,2019-05,0.0012928758699697973
Zukertort Opening: Black Mustang Defense,2019-06,0.0013799872906926573
Zukertort Opening: Black Mustang Defense,2019-07,0.0014291103738036262
Zukertort Opening: Black Mustang Defense,2019-08,0.0014117957044379877
Zukertort Opening: Black Mustang Defense,2019-09,0.0014069191104432357
Zukertort Opening: Black Mustang Defense,2019-10,0.0014247989399736236
Zukertort Opening: Black Mustang Defense,2019-11,0.0013967401891274392
Zukertort Opening: Black Mustang Defense,2019-12,0.0014142611927640428
Zukertort Opening: Black Mustang Defense,2020-07,0.0014063294543417918
Zukertort Opening: Black Mustang Defense,2020-08,0.001394886411644426
Zukertort Opening: Black Mustang Defense,2020-09,0.0013927737355986707
Zukertort Opening: Black Mustang Defense,2020-10,0.0014253165341175822
Zukertort Opening: Black Mustang Defense,2020-11,0.001364661424874232
Zukertort Opening: Black Mustang Defense,2020-12,0.0013097851731038053
Zukertort Opening: Black Mustang Defense,2021-01,0.0013305089387636371
Zukertort Opening: Black Mustang Defense,2021-02,0.0013542809065520175
Zukertort Opening: Black Mustang Defense,2021-03,0.0013405959057680953
Zukertort Opening: Black Mustang Defense,2021-04,0.0013368500571413814
Zukertort Opening: Black Mustang Defense,2021-05,0.0013249688421436605
Zukertort Opening: Black Mustang Defense,2021-06,0.001334089954535197
Zukertort Opening: Black Mustang Defense,2021-07,0.0013286990098508999
Zukertort Opening: Black Mustang Defense,2021-08,0.0013076354858458884
Zukertort Opening: Black Mustang Defense,2021-09,0.001314814368698597
Zukertort Opening: Black Mustang Defense,2021-10,0.0012993818611474147
Zukertort Opening: Black Mustang Defense,2021-11,0.001273572428891745
Zukertort Opening: Black Mustang Defense,2021-12,0.0012724955638853015
Zukertort Opening: Double Fianchetto Attack,2019-01,2.7006927814593077e-05
Zukertort Opening: Double Fianchetto Attack,2019-02,2.5529414498834353e-05
Zukertort Opening: Double Fianchetto Attack,2019-03,2.8950630459403232e-05
Zukertort Opening: Double Fianchetto Attack,2019-04,2.9480577636338778e-05
Zukertort Opening: Double Fianchetto Attack,2019-05,2.7470744411892117e-05
Zukertort Opening: Double Fianchetto Attack,2019-06,2.824846045890499e-05
Zukertort Opening: Double Fianchetto Attack,2019-07,3.116458351087168e-05
Zukertort Opening: Double Fianchetto Attack,2019-08,2.9691184118880516e-05
Zukertort Opening: Double Fianchetto Attack,2019-09,2.3593977061753132e-05
Zukertort Opening: Double Fianchetto Attack,2019-10,2.5744385703733403e-05
Zukertort Opening: Double Fianchetto Attack,2019-11,2.6786227043187217e-05
Zukertort Opening: Double Fianchetto Attack,2019-12,2.7256687528004585e-05
Zukertort Opening: Double Fianchetto Attack,2020-07,3.303544017089126e-05
Zukertort Opening: Double Fianchetto Attack,2020-08,3.3516028547770195e-05
Zukertort Opening: Double Fianchetto Attack,2020-09,3.0264789312114275e-05
Zukertort Opening: Double Fianchetto Attack,2020-10,3.1205053435510645e-05
Zukertort Opening: Double Fianchetto Attack,2020-11,3.192755332710689e-05
Zukertort Opening: Double Fianchetto Attack,2020-12,2.6859537630455764e-05
Zukertort Opening: Double Fianchetto Attack,2021-01,2.6885140438851907e-05
Zukertort Opening: Double Fianchetto Attack,2021-02,2.4374270687000657e-05
Zukertort Opening: Double Fianchetto Attack,2021-03,2.4735802077727037e-05
Zukertort Opening: Double Fianchetto Attack,2021-04,2.4793548512064258e-05
Zukertort Opening: Double Fianchetto Attack,2021-05,2.5542687107571442e-05
Zukertort Opening: Double Fianchetto Attack,2021-06,2.6228674537619927e-05
Zukertort Opening: Double Fianchetto Attack,2021-07,2.6252658594429923e-05
Zukertort Opening: Double Fianchetto Attack,2021-08,2.7735684087643416e-05
Zukertort Opening: Double Fianchetto Attack,2021-09,2.6330123369614336e-05
Zukertort Opening: Double Fianchetto Attack,2021-10,2.8401141037788607e-05
Zukertort Opening: Double Fianchetto Attack,2021-11,2.5914179216255605e-05
Zukertort Opening: Double Fianchetto Attack,2021-12,2.478361909961746e-05
Zukertort Opening: Drunken Cavalry Variation,2020-12,5.798691198284924e-06
Zukertort Opening: Drunken Cavalry Variation,2021-01,6.786752172469922e-06
Zukertort Opening: Drunken Cavalry Variation,2021-02,6.1980288318373106e-06
Zukertort Opening: Drunken Cavalry Variation,2021-03,6.173379663842987e-06
Zukertort Opening: Drunken Cavalry Variation,2021-04,5.983165352737729e-06
Zukertort Opening: Drunken Cavalry Variation,2021-05,5.699607866978752e-06
Zukertort Opening: Drunken Cavalry Variation,2021-06,6.937461367156062e-06
Zukertort Opening: Drunken Cavalry Variation,2021-07,5.446515107698569e-06
Zukertort Opening: Drunken Cavalry Variation,2021-08,5.605433324099316e-06
Zukertort Opening: Drunken Cavalry Variation,2021-09,6.1000104820102e-06
Zukertort Opening: Drunken Cavalry Variation,2021-10,6.690995632962729e-06
Zukertort Opening: Drunken Cavalry Variation,2021-11,5.606317323479625e-06
Zukertort Opening: Drunken Cavalry Variation,2021-12,5.77482386787203e-06
Zukertort Opening: Dutch Variation,2019-01,0.00045918102092258953
Zukertort Opening: Dutch Variation,2019-02,0.0004464872600937443
Zukertort Opening: Dutch Variation,2019-03,0.00046010170386954737
Zukertort Opening: Dutch Variation,2019-04,0.0004617141329380903
Zukertort Opening: Dutch Variation,2019-05,0.00045166733834146134
Zukertort Opening: Dutch Variation,2019-06,0.00047297422290485167
Zukertort Opening: Dutch Variation,2019-07,0.0004775048049801357
Zukertort Opening: Dutch Variation,2019-08,0.0004783324420235122
Zukertort Opening: Dutch Variation,2019-09,0.000500602643745023
Zukertort Opening: Dutch Variation,2019-10,0.0005059781882375611
Zukertort Opening: Dutch Variation,2019-11,0.00048131827426240684
Zukertort Opening: Dutch Variation,2019-12,0.0004932320790128634
Zukertort Opening: Dutch Variation,2020-07,0.0005035779704952154
Zukertort Opening: Dutch Variation,2020-08,0.0004907140885611766
Zukertort Opening: Dutch Variation,2020-09,0.00047827268521761764
Zukertort Opening: Dutch Variation,2020-10,0.0004926512099159373
Zukertort Opening: Dutch Variation,2020-11,0.00048029691423721394
Zukertort Opening: Dutch Variation,2020-12,0.0004591867586097865
Zukertort Opening: Dutch Variation,2021-01,0.00045087166120707736
Zukertort Opening: Dutch Variation,2021-02,0.0004453295322470673
Zukertort Opening: Dutch Variation,2021-03,0.00044162920478772657
Zukertort Opening: Dutch Variation,2021-04,0.00043315534492517816
Zukertort Opening: Dutch Variation,2021-05,0.00044015749494212574
Zukertort Opening: Dutch Variation,2021-06,0.000433095802492457
Zukertort Opening: Dutch Variation,2021-07,0.0004441758408541959
Zukertort Opening: Dutch Variation,2021-08,0.0004421790023382505
Zukertort Opening: Dutch Variation,2021-09,0.00044351365274084313
Zukertort Opening: Dutch Variation,2021-10,0.0004351045316215267
Zukertort Opening: Dutch Variation,2021-11,0.0004313255121918273
Zukertort Opening: Dutch Variation,2021-12,0.0004222402466724765
Zukertort Opening: Grünfeld Reversed,2019-01,9.449262331382215e-05
Zukertort Opening: Grünfeld Reversed,2019-02,9.053229869831204e-05
Zukertort Opening: Grünfeld Reversed,2019-03,9.270296616579435e-05
Zukertort Opening: Grünfeld Reversed,2019-04,9.034780473895202e-05
Zukertort Opening: Grünfeld Reversed,2019-05,9.273640311355228e-05
Zukertort Opening: Grünfeld Reversed,2019-06,9.580727850332157e-05
Zukertort Opening: Grünfeld Reversed,2019-07,9.989100025518571e-05
Zukertort Opening: Grünfeld Reversed,2019-08,0.00010538360320724516
Zukertort Opening: Grünfeld Reversed,2019-09,0.00010212658670208118
Zukertort Opening: Grünfeld Reversed,2019-10,0.00010370273677841905
Zukertort Opening: Grünfeld Reversed,2019-11,0.0001031321854444893
Zukertort Opening: Grünfeld Reversed,2019-12,9.905479126030934e-05
Zukertort Opening: Grünfeld Reversed,2020-07,0.00010783266319932428
Zukertort Opening: Grünfeld Reversed,2020-08,0.00010592754904887707
Zukertort Opening: Grünfeld Reversed,2020-09,0.00010459155129921845
Zukertort Opening: Grünfeld Reversed,2020-10,0.0001047312461915261
Zukertort Opening: Grünfeld Reversed,2020-11,9.899368946556773e-05
Zukertort Opening: Grünfeld Reversed,2020-12,9.386921311783635e-05
Zukertort Opening: Grünfeld Reversed,2021-01,8.822777824210899e-05
Zukertort Opening: Grünfeld Reversed,2021-02,8.637777259650423e-05
Zukertort Opening: Grünfeld Reversed,2021-03,8.412286877544947e-05
Zukertort Opening: Grünfeld Reversed,2021-04,8.520630083269305e-05
Zukertort Opening: Grünfeld Reversed,2021-05,8.745731626997395e-05
Zukertort Opening: Grünfeld Reversed,2021-06,8.880411510847943e-05
Zukertort Opening: Grünfeld Reversed,2021-07,8.928638574043094e-05
Zukertort Opening: Grünfeld Reversed,2021-08,9.136856318281886e-05
Zukertort Opening: Grünfeld Reversed,2021-09,9.393063015657893e-05
Zukertort Opening: Grünfeld Reversed,2021-10,8.835910545089789e-05
Zukertort Opening: Grünfeld Reversed,2021-11,9.208316050195933e-05
Zukertort Opening: Grünfeld Reversed,2021-12,9.563458314521407e-05
Zukertort Opening: Herrstrom Gambit,2019-01,2.57419663244482e-05
Zukertort Opening: Herrstrom Gambit,2019-02,2.365633245680031e-05
Zukertort Opening: Herrstrom Gambit,2019-03,2.4562324368714742e-05
Zukertort Opening: Herrstrom Gambit,2019-04,2.7638041534067603e-05
Zukertort Opening: Herrstrom Gambit,2019-05,2.2942599728613194e-05
Zukertort Opening: Herrstrom Gambit,2019-06,2.9310902555810707e-05
Zukertort Opening: Herrstrom Gambit,2019-07,2.97560147646176e-05
Zukertort Opening: Herrstrom Gambit,2019-08,2.699198556261865e-05
Zukertort Opening: Herrstrom Gambit,2019-09,2.724135515825603e-05
Zukertort Opening: Herrstrom Gambit,2019-10,3.2944525769767494e-05
Zukertort Opening: Herrstrom Gambit,2019-11,3.371729357381737e-05
Zukertort Opening: Herrstrom Gambit,2019-12,3.1340442105371126e-05
Zukertort Opening: Herrstrom Gambit,2020-07,4.0486830192284396e-05
Zukertort Opening: Herrstrom Gambit,2020-08,3.940245709103404e-05
Zukertort Opening: Herrstrom Gambit,2020-09,3.7979343450496345e-05
Zukertort Opening: Herrstrom Gambit,2020-10,3.90063167943883e-05
Zukertort Opening: Herrstrom Gambit,2020-11,3.7723069957211334e-05
Zukertort Opening: Herrstrom Gambit,2020-12,3.430505712905361e-05
Zukertort Opening: Herrstrom Gambit,2021-01,3.886561292337277e-05
Zukertort Opening: Herrstrom Gambit,2021-02,3.456503719327998e-05
Zukertort Opening: Herrstrom Gambit,2021-03,3.6702010604217207e-05
Zukertort Opening: Herrstrom Gambit,2021-04,3.493049412767386e-05
Zukertort Opening: Herrstrom Gambit,2021-05,3.4366524472005216e-05
Zukertort Opening: Herrstrom Gambit,2021-06,3.480254705782609e-05
Zukertort Opening: Herrstrom Gambit,2021-07,3.3704585122536334e-05
Zukertort Opening: Herrstrom Gambit,2021-08,3.677164260609151e-05
Zukertort Opening: Herrstrom Gambit,2021-09,4.3224293024869145e-05
Zukertort Opening: Herrstrom Gambit,2021-10,4.0359516211594335e-05
Zukertort Opening: Herrstrom Gambit,2021-11,3.573124989428001e-05
Zukertort Opening: Herrstrom Gambit,2021-12,3.589578017870455e-05
Zukertort Opening: Kingside Fianchetto,2019-01,0.0011908979948968923
Zukertort Opening: Kingside Fianchetto,2019-02,0.0011744918137643087
Zukertort Opening: Kingside Fianchetto,2019-03,0.0012048338166768065
Zukertort Opening: Kingside Fianchetto,2019-04,0.0011736319614190731
Zukertort Opening: Kingside Fianchetto,2019-05,0.0011847437749330967
Zukertort Opening: Kingside Fianchetto,2019-06,0.0012774928766382232
Zukertort Opening: Kingside Fianchetto,2019-07,0.0013470612443343257
Zukertort Opening: Kingside Fianchetto,2019-08,0.0013378261780451095
Zukertort Opening: Kingside Fianchetto,2019-09,0.001332660772009747
Zukertort Opening: Kingside Fianchetto,2019-10,0.0013038987463468354
Zukertort Opening: Kingside Fianchetto,2019-11,0.001311013839932803
Zukertort Opening: Kingside Fianchetto,2019-12,0.00128120677037124
Zukertort Opening: Kingside Fianchetto,2020-07,0.0012752076557904326
Zukertort Opening: Kingside Fianchetto,2020-08,0.0012420364226286705
Zukertort Opening: Kingside Fianchetto,2020-09,0.001241687159934665
Zukertort Opening: Kingside Fianchetto,2020-10,0.001281264634512812
Zukertort Opening: Kingside Fianchetto,2020-11,0.0012271353815976997
Zukertort Opening: Kingside Fianchetto,2020-12,0.0011907264454206192
Zukertort Opening: Kingside Fianchetto,2021-01,0.0011682379125434238
Zukertort Opening: Kingside Fianchetto,2021-02,0.0011287840823105658
Zukertort Opening: Kingside Fianchetto,2021-03,0.0011160286496402177
Zukertort Opening: Kingside Fianchetto,2021-04,0.001130904340377542
Zukertort Opening: Kingside Fianchetto,2021-05,0.0011143366669706457
Zukertort Opening: Kingside Fianchetto,2021-06,0.001139195691011371
Zukertort Opening: Kingside Fianchetto,2021-07,0.0011720718201638192
Zukertort Opening: Kingside Fianchetto,2021-08,0.001155324651563462
Zukertort Opening: Kingside Fianchetto,2021-09,0.0011608844166916207
Zukertort Opening: Kingside Fianchetto,2021-10,0.0011756933496770787
Zukertort Opening: Kingside Fianchetto,2021-11,0.0011708781699363328
Zukertort Opening: Kingside Fianchetto,2021-12,0.001157699065178512
Zukertort Opening: Lemberger Gambit,2020-07,0.0006686701745053212
Zukertort Opening: Lemberger Gambit,2020-08,0.000649535000309812
Zukertort Opening: Lemberger Gambit,2020-09,0.0006670418907114128
Zukertort Opening: Lemberger Gambit,2020-10,0.0006615357024103217
Zukertort Opening: Lemberger Gambit,2020-11,0.0006833749496677655
Zukertort Opening: Lemberger Gambit,2020-12,0.0007389852063094306
Zukertort Opening: Lemberger Gambit,2021-01,0.0007770503902164276
Zukertort Opening: Lemberger Gambit,2021-02,0.0007966440204157034
Zukertort Opening: Lemberger Gambit,2021-03,0.0007911228322637142
Zukertort Opening: Lemberger Gambit,2021-04,0.0007793180482828531
Zukertort Opening: Lemberger Gambit,2021-05,0.0007711780540609918
Zukertort Opening: Lemberger Gambit,2021-06,0.000750167749429221
Zukertort Opening: Lemberger Gambit,2021-07,0.0007119666317770657
Zukertort Opening: Lemberger Gambit,2021-08,0.0006923382807261547
Zukertort Opening: Lemberger Gambit,2021-09,0.0006843925822824099
Zukertort Opening: Lemberger Gambit,2021-10,0.0007286778967514837
Zukertort Opening: Lemberger Gambit,2021-11,0.000696073621677863
Zukertort Opening: Lemberger Gambit,2021-12,0.0006897414628853819
Zukertort Opening: Lisitsyn Gambit,2019-01,7.248229338530132e-05
Zukertort Opening: Lisitsyn Gambit,2019-02,7.638012326961039e-05
Zukertort Opening: Lisitsyn Gambit,2019-03,7.661251049993656e-05
Zukertort Opening: Lisitsyn Gambit,2019-04,7.554398019311811e-05
Zukertort Opening: Lisitsyn Gambit,2019-05,7.329556860667479e-05
Zukertort Opening: Lisitsyn Gambit,2019-06,7.718329351050367e-05
Zukertort Opening: Lisitsyn Gambit,2019-07,8.169698728273708e-05
Zukertort Opening: Lisitsyn Gambit,2019-08,7.931049374888586e-05
Zukertort Opening: Lisitsyn Gambit,2019-09,8.086921123340023e-05
Zukertort Opening: Lisitsyn Gambit,2019-10,7.883894374463227e-05
Zukertort Opening: Lisitsyn Gambit,2019-11,8.20263061594877e-05
Zukertort Opening: Lisitsyn Gambit,2019-12,8.461919368450204e-05
Zukertort Opening: Lisitsyn Gambit,2020-07,8.366522712233437e-05
Zukertort Opening: Lisitsyn Gambit,2020-08,7.928371458989337e-05
Zukertort Opening: Lisitsyn Gambit,2020-09,8.100281845301174e-05
Zukertort Opening: Lisitsyn Gambit,2020-10,8.178467301504712e-05
Zukertort Opening: Lisitsyn Gambit,2020-11,8.359119031348838e-05
Zukertort Opening: Lisitsyn Gambit,2020-12,8.183113019019684e-05
Zukertort Opening: Lisitsyn Gambit,2021-01,7.98916389177247e-05
Zukertort Opening: Lisitsyn Gambit,2021-02,7.509596730709251e-05
Zukertort Opening: Lisitsyn Gambit,2021-03,7.934484204932441e-05
Zukertort Opening: Lisitsyn Gambit,2021-04,8.047142177656967e-05
Zukertort Opening: Lisitsyn Gambit,2021-05,7.928787832730442e-05
Zukertort Opening: Lisitsyn Gambit,2021-06,8.011500236622748e-05
Zukertort Opening: Lisitsyn Gambit,2021-07,7.83933555250338e-05
Zukertort Opening: Lisitsyn Gambit,2021-08,7.399171987811097e-05
Zukertort Opening: Lisitsyn Gambit,2021-09,7.782278997752075e-05
Zukertort Opening: Lisitsyn Gambit,2021-10,8.062412468371403e-05
Zukertort Opening: Lisitsyn Gambit,2021-11,7.329116981681947e-05
Zukertort Opening: Lisitsyn Gambit,2021-12,7.607892959264742e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2019-01,1.4357312913144328e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2019-02,1.4152175428701652e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2019-03,1.5420020013113723e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2019-04,1.5820396188466282e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2019-05,1.714657453401618e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2019-06,1.4249223417323755e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2019-07,1.672675386176729e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2019-08,1.8147803059122328e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2019-09,1.5957279172200185e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2019-10,1.6731260728985693e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2019-11,1.5946664348667874e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2019-12,1.7047301084588232e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2020-07,1.773600818780268e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2020-08,1.5969401837466977e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2020-09,1.7862159966561562e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2020-10,1.6859873193178827e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2020-11,1.8065304090235462e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2020-12,1.5633271470576153e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2021-01,1.5188358559611143e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2021-02,1.4856698323505163e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2021-03,1.5750574827270635e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2021-04,1.5840322660485496e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2021-05,1.57900247574078e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2021-06,1.5764862375862944e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2021-07,1.5063374419199808e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2021-08,1.4641391842547414e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2021-09,1.4344555899102109e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2021-10,1.4425976400146594e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2021-11,1.607304709049094e-05
Zukertort Opening: Lisitsyn Gambit Deferred,2021-12,1.699635661112336e-05
Zukertort Opening: Myers Polish Attack,2019-01,1.2649614901448747e-07
Zukertort Opening: Myers Polish Attack,2019-02,2.0812022689267136e-07
Zukertort Opening: Myers Polish Attack,2019-03,6.09486957040068e-08
Zukertort Opening: Myers Polish Attack,2019-04,1.9060718299356968e-07
Zukertort Opening: Myers Polish Attack,2019-05,6.037526244371893e-08
Zukertort Opening: Myers Polish Attack,2019-06,1.24993187871261e-07
Zukertort Opening: Myers Polish Attack,2019-07,3.521421865635219e-07
Zukertort Opening: Myers Polish Attack,2019-08,3.4457853909725937e-07
Zukertort Opening: Myers Polish Attack,2019-09,1.1398056551571562e-07
Zukertort Opening: Myers Polish Attack,2019-10,1.0359913764077827e-07
Zukertort Opening: Myers Polish Attack,2019-11,1.0422656437037826e-07
Zukertort Opening: Myers Polish Attack,2019-12,1.424565550244142e-07
Zukertort Opening: Myers Polish Attack,2020-07,1.9832597015114818e-07
Zukertort Opening: Myers Polish Attack,2020-08,8.449418961622739e-08
Zukertort Opening: Myers Polish Attack,2020-09,8.901408621210081e-08
Zukertort Opening: Myers Polish Attack,2020-10,1.4288028129812564e-07
Zukertort Opening: Myers Polish Attack,2020-11,1.8274151536365353e-07
Zukertort Opening: Myers Polish Attack,2020-12,2.3194764793139693e-08
Zukertort Opening: Myers Polish Attack,2021-01,2.182235425231486e-08
Zukertort Opening: Myers Polish Attack,2021-02,1.1606795565238409e-07
Zukertort Opening: Myers Polish Attack,2021-03,4.228342235508895e-08
Zukertort Opening: Myers Polish Attack,2021-04,8.608871011133423e-08
Zukertort Opening: Myers Polish Attack,2021-05,8.443863506635188e-08
Zukertort Opening: Myers Polish Attack,2021-06,1.382882664549381e-07
Zukertort Opening: Myers Polish Attack,2021-07,6.83662984229946e-08
Zukertort Opening: Myers Polish Attack,2021-08,1.5695213307478085e-07
Zukertort Opening: Myers Polish Attack,2021-09,2.3828165945352343e-08
Zukertort Opening: Myers Polish Attack,2021-10,2.3726934868662162e-08
Zukertort Opening: Myers Polish Attack,2021-11,4.81228954805118e-08
Zukertort Opening: Myers Polish Attack,2021-12,8.749733133139439e-08
Zukertort Opening: Nimzo-Larsen Variation,2019-01,0.00028208641230230706
Zukertort Opening: Nimzo-Larsen Variation,2019-02,0.0002718050163218288
Zukertort Opening: Nimzo-Larsen Variation,2019-03,0.00031492191070260314
Zukertort Opening: Nimzo-Larsen Variation,2019-04,0.00031710681677363543
Zukertort Opening: Nimzo-Larsen Variation,2019-05,0.00032035114252637267
Zukertort Opening: Nimzo-Larsen Variation,2019-06,0.0003506683885728228
Zukertort Opening: Nimzo-Larsen Variation,2019-07,0.000378083327640368
Zukertort Opening: Nimzo-Larsen Variation,2019-08,0.000398103072170367
Zukertort Opening: Nimzo-Larsen Variation,2019-09,0.00036929703227091856
Zukertort Opening: Nimzo-Larsen Variation,2019-10,0.0003547234472820248
Zukertort Opening: Nimzo-Larsen Variation,2019-11,0.00036416761591010166
Zukertort Opening: Nimzo-Larsen Variation,2019-12,0.00036715802781625686
Zukertort Opening: Nimzo-Larsen Variation,2020-07,0.0003948386742894859
Zukertort Opening: Nimzo-Larsen Variation,2020-08,0.00037537951973502624
Zukertort Opening: Nimzo-Larsen Variation,2020-09,0.0003747789743150151
Zukertort Opening: Nimzo-Larsen Variation,2020-10,0.0003569435187389775
