opening,eco,n2019,share2019,white_short_rate,black_short_rate,weapon_side,trickiness,soundness,low_winrate,punish_gap,surprise
"Ruy Lopez: Morphy Defense, Neo-Arkhangelsk Variation",C78,48728,0.00023598572627297503,0.1128098834345756,0.07818913150549991,white,0.1128098834345756,0.5259515570934256,0.5255570117955439,-0.0003945452978816322,8.351739236661942
"Ruy Lopez: Morphy Defense, Norwegian Variation",C70,15804,7.653748189989528e-05,0.10244241964059732,0.07143761073146039,white,0.10244241964059732,0.40729001584786056,0.5332673267326733,0.12597731088481273,9.47772997764698
"Ruy Lopez: Morphy Defense, Steinitz Deferred",C79,29947,0.00014503087638927892,0.08261261562093031,0.05736801682973253,white,0.08261261562093031,0.5278667520819987,0.5237388724035609,-0.004127879678437862,8.838563897596618
"Ruy Lopez: Morphy Defense, Tarrasch Variation",C77,68135,0.0003299722430555154,0.10285462684376605,0.08170543773391062,white,0.10285462684376605,0.4708771929824561,0.5220970699397522,0.05121987695729613,8.016502018994341
"Ruy Lopez: Morphy Defense, Wormald Attack",C77,11084,5.3678907199344425e-05,0.06378563695416817,0.04321544568747745,white,0.06378563695416817,0.5116417910447761,0.5232198142414861,0.011578023196709974,9.832490423195393
Ruy Lopez: Nuernberg Variation,C60,87518,0.00042384252979720547,0.11301675083982723,0.0761900409058708,white,0.11301675083982723,0.5555555555555556,0.5276083467094703,-0.02794720884608526,7.766148563703124
"Ruy Lopez: Open Variations, Open Variation",C80,15277,7.398526391955834e-05,0.12620278850559666,0.10165608430974668,white,0.12620278850559666,0.41753554502369666,0.5599402092675635,0.14240466424386683,9.51164462081254
Ruy Lopez: Rotary-Albany Gambit,C60,9540,4.620144123797779e-05,0.14769392033542977,0.09255765199161425,white,0.14769392033542977,,0.548338081671415,,9.98249956473593
Ruy Lopez: Schliemann Defense,C63,33428,0.00016188907523093516,0.08436041641737466,0.10287782697140122,black,0.10287782697140122,0.5030880918842778,0.4835651074589128,-0.019522984425365042,8.728599178056935
"Ruy Lopez: Schliemann Defense, Dyckhoff Variation",C63,11652,5.6429684832800546e-05,0.11817713697219362,0.11088225197391006,white,0.11817713697219362,0.4668769716088328,0.501577287066246,0.034700315457413256,9.782515211098936
"Ruy Lopez: Schliemann Defense, Exchange Variation",C63,23166,0.0001121910469307121,0.09574376241042908,0.1722783389450056,black,0.1722783389450056,0.4918856259659969,0.47279029462738303,-0.019095331338613852,9.09530736368597
"Ruy Lopez: Schliemann Defense, Jaenisch Gambit Accepted",C60,25151,0.00012180423989270223,0.09772971253628086,0.1622201900520854,black,0.1622201900520854,0.5244527247321844,0.4580152671755725,-0.0664374575566119,9.01309539300943
"Ruy Lopez: Schliemann Defense, Schoenemann Attack",C63,5410,2.620018837499579e-05,0.12310536044362293,0.12273567467652495,white,0.12310536044362293,0.44885057471264367,0.4580152671755725,0.009164692462928836,10.549743957337734
Ruy Lopez: Spanish Countergambit,C60,31061,0.00015042588745207841,0.16641447474324716,0.12237210650011268,white,0.16641447474324716,,0.5386685624333519,,8.802040037243694
Ruy Lopez: Steinitz Defense,C62,1094639,0.005301247320261926,0.08486816201505702,0.06425040584156055,white,0.08486816201505702,0.5317034386801829,0.5064123243029724,-0.025291114377210433,5.239813142667339
Ruy Lopez: Vinogradov Variation,C60,15193,7.357845877658244e-05,0.11215691436845916,0.0805634173632594,white,0.11215691436845916,,0.5260699216395419,,9.517158254734495
Réti Opening,A06,255931,0.0012394529410353137,0.08677729544291235,0.0728751108697266,white,0.08677729544291235,0.4951742429823915,0.4785399853264857,-0.016634257655905815,6.693085173296637
Réti Opening #2,A04,199512,0.0009662203295881997,0.06521913468864028,0.05321985644973736,white,0.06521913468864028,0.49429997979739676,0.4800095517500171,-0.014290428047379677,6.942118665299228
Réti Opening: Advance Variation,A09,65762,0.00031847999776644605,0.07492168729661507,0.06503755968492442,white,0.07492168729661507,0.5189364794391724,0.4854835188823401,-0.033452960556832334,8.05195088628538
"Réti Opening: Anglo-Slav Variation, Bogoljubov Variation, III",A12,6402,3.100436339680648e-05,0.05388940955951265,0.04139331458919088,white,0.05388940955951265,0.5065527065527066,0.475,-0.03155270655270659,10.381382608648453
"Réti Opening: Anglo-Slav Variation, Bogoljubov Variation, Stonewall Line",A12,11730,5.680743246556388e-05,0.03640238704177323,0.01875532821824382,white,0.03640238704177323,0.5101143359718557,0.36363636363636365,-0.1464779723354921,9.77584338753074
Réti Opening: Reversed Blumenfeld Gambit,A09,8988,4.352815029842184e-05,0.1041388518024032,0.07020471740097908,white,0.1041388518024032,0.5467811158798284,0.4697986577181208,-0.07698245816170757,10.042102695873043
Réti Opening: Réti Accepted,A09,101527,0.0004916869732251751,0.13159061136446462,0.07163611650102929,white,0.13159061136446462,0.5329237189891027,0.5355430352433469,0.002619316254244164,7.6176682772364135
Saragossa Opening,A00,495289,0.002398644195945155,0.07514400683237464,0.06935344818883521,white,0.07514400683237464,0.48123186788663247,0.48114565447703944,-8.621340959302781e-05,6.032851619610917
Scandinavian Defense,B01,2292613,0.011102937610159746,0.09033578715640189,0.09647419778218129,black,0.09647419778218129,0.4532847948058772,0.49166330010480536,0.03837850529892817,4.500545556113426
Scandinavian Defense: 2.b3,B01,6199,3.0021250967948042e-05,0.10437167285045976,0.11598644942732698,black,0.11598644942732698,0.4452054794520548,0.5105051408135897,0.06529966136153487,10.413605061476343
Scandinavian Defense: Anderssen Counterattack,B01,14251,6.901642967320979e-05,0.14693705704862817,0.10188758683601151,white,0.14693705704862817,0.458980044345898,0.5529869067103109,0.09400686236441291,9.58116597050505
"Scandinavian Defense: Anderssen Counterattack, Goteborg System",B01,7181,3.477699680607112e-05,0.180894025901685,0.12296337557443253,white,0.180894025901685,,0.5514293347582153,,10.266554401067944
Scandinavian Defense: Blackburne Gambit,B01,137750,0.0006671120052967967,0.07571687840290381,0.10068239564428312,black,0.10068239564428312,0.4717700391510406,0.46733437822546736,-0.004435660925573237,7.312552602163101
Scandinavian Defense: Blackburne-Kloosterboer Gambit,B01,117429,0.0005686990611252089,0.08480017712830731,0.10327942842057754,black,0.10327942842057754,0.4751908396946565,0.4582971130530265,-0.01689372664162997,7.4721591545668815
Scandinavian Defense: Boehnke Gambit,B01,102376,0.0004957986109202531,0.07272212237243104,0.10986950066421818,black,0.10986950066421818,0.4552211073950204,0.4765050212126094,0.021283913817588984,7.60934074006083
Scandinavian Defense: Bronstein Variation,B01,16619,8.04844603704353e-05,0.08544437090077622,0.07840423611528972,white,0.08544437090077622,0.44742522355843356,0.47362250879249707,0.026197285234063505,9.427446431050738
Scandinavian Defense: Classical Variation,B01,13051,6.320492763069687e-05,0.08436135162056548,0.07715883840318749,white,0.08436135162056548,0.4684521107580572,0.46942800788954636,0.0009758971314891562,9.669128291010734
Scandinavian Defense: Gubinsky-Melts Defense,B01,273720,0.0013256036158971992,0.10751497881046325,0.07505480052608506,white,0.10751497881046325,0.46394636172925835,0.5310394679774468,0.06709310624818848,6.625887364111827
Scandinavian Defense: Icelandic-Palme Gambit,B01,135966,0.0006584722389269274,0.0736654751923275,0.1485959725225424,black,0.1485959725225424,0.5058677499435793,0.5392582438504303,0.033390493906851004,7.325588195715282
Scandinavian Defense: Kiel Variation,B01,14557,7.049836269405059e-05,0.0739850243868929,0.16019784296214878,black,0.16019784296214878,0.47892888498683056,0.445859872611465,-0.03306901237536558,9.559921072613601
Scandinavian Defense: Kloosterboer Gambit,B01,53966,0.000261352932688544,0.0726939183930623,0.1376978097320535,black,0.1376978097320535,0.4794714487966022,0.49837662337662336,0.018905174580021167,8.249638831561457
Scandinavian Defense: Lasker Variation,B01,14513,7.028527428582511e-05,0.120374836353614,0.08750775167091573,white,0.120374836353614,0.5460057061340942,0.5533980582524272,0.007392352118333001,9.5629482507079
Scandinavian Defense: Main Line,B01,941326,0.004558764976392105,0.08690719261977253,0.09578721930553283,black,0.09578721930553283,0.46950691226880625,0.46636229111776806,-0.003144621151038196,5.390703530649719
"Scandinavian Defense: Main Line, Leonhardt Gambit",B01,28476,0.00013790694346883182,0.1944795617361989,0.07234162101418738,white,0.1944795617361989,0.5371679259078723,0.5434560327198364,0.006288106811964123,8.888931422954498
"Scandinavian Defense: Main Line, Mieses Variation",B01,151356,0.0007330047526221558,0.09252358677554903,0.11359972515129893,black,0.11359972515129893,0.4868563197695355,0.4884000300322847,0.0015437102627492427,7.218358372303069
Scandinavian Defense: Marshall Variation,B01,122591,0.0005936982057447521,0.07824391676387336,0.06980936610354757,white,0.07824391676387336,0.4738938595416105,0.5031483667847304,0.029254507243119898,7.429139438850284
Scandinavian Defense: Mieses-Kotroc Variation,B01,3635376,0.01760582920775207,0.10264137739810132,0.06994104598809037,white,0.10264137739810132,0.4796345521903845,0.5379879534024111,0.058353401212026645,4.039525226788381
Scandinavian Defense: Modern Variation,B01,68552,0.0003319917400152886,0.0824191854358735,0.0913321274361069,black,0.0913321274361069,0.4613775976996471,0.44359400998336107,-0.01778358771628602,8.010400468829307
Scandinavian Defense: Modern Variation #2,B01,945131,0.00457719228078524,0.08388678394846852,0.101722406735151,black,0.101722406735151,0.45503208825008135,0.4840600894509807,0.029028001200899378,5.386669507971224
"Scandinavian Defense: Modern Variation, Gipslis Variation",B01,44841,0.0002171613025736019,0.07845498539283245,0.06737137887201446,white,0.07845498539283245,0.49364896073903003,0.5276305828917487,0.03398162215271866,8.434870150724338
Scandinavian Defense: Panov Transfer,B01,129922,0.0006292016403061373,0.059320207509120856,0.13434214374778713,black,0.13434214374778713,0.5202231520223152,0.5315870570107858,0.011363904988470619,7.371058779812575
Scandinavian Defense: Portuguese Variation,B01,49810,0.00024122576394797418,0.0753061634209998,0.1430034129692833,black,0.1430034129692833,0.5166714573153205,0.4731934731934732,-0.04347798412184728,8.329777283110932
Scandinavian Defense: Richter Variation,B01,15239,7.380123302154544e-05,0.049543933328958595,0.05932147778725638,black,0.05932147778725638,0.454347299588278,0.47540983606557374,0.021062536477295724,9.514135118888401
Scandinavian Defense: Schiller-Pytel Variation,B01,15737,7.621300636918831e-05,0.0750460697718752,0.05255131219419203,white,0.0750460697718752,0.4851618705035971,0.5401594114040466,0.05499754090044945,9.481978422577397
Scotch Gambit,C44,17392,8.42280362694874e-05,0.2012994480220791,0.07468951241950322,white,0.2012994480220791,0.5450980392156862,0.541726618705036,-0.0033714205106502027,9.381982719817271
Scotch Game,C45,2214690,0.0107255628821108,0.12779802139351332,0.08197535546735661,white,0.12779802139351332,0.5227780074410914,0.5331661646626729,0.010388157221581484,4.535125332364756
Scotch Game #3,C45,33728,0.0001633419507415634,0.20783918406072105,0.12319141366223908,white,0.20783918406072105,0.43596059113300495,0.47391649748433223,0.037955906351327284,8.719664697277228
Scotch Game: Alekhine Gambit,C45,6601,3.196810415218987e-05,0.12331464929556128,0.17103469171337676,black,0.17103469171337676,,0.5335463258785943,,10.35077189748949
Scotch Game: Benima Defense,C44,95059,0.00046036297721603045,0.14596198150622244,0.08007658401624254,white,0.14596198150622244,0.5177293934681182,0.5382775119617225,0.020548118493604273,7.6834952987373795
Scotch Game: Blumenfeld Attack,C45,11399,5.5204426485504067e-05,0.22352837968242828,0.07763838933239758,white,0.22352837968242828,0.6317321688500728,0.5338345864661654,-0.09789758238390733,9.804467417941483
Scotch Game: Classical Variation,C45,387472,0.0018764952661804747,0.10899626295577487,0.10124860635091051,white,0.10899626295577487,0.4938293370944993,0.4873637872555387,-0.0064655498389605826,6.278349462077979
"Scotch Game: Classical Variation, Intermezzo Variation",C45,81312,0.00039378737840067607,0.10508903974813066,0.1568772136953955,black,0.1568772136953955,0.4317502986857826,0.5682679504250743,0.1365176517392917,7.839699443058371
Scotch Game: Ghulam-Kassim Variation,C45,14955,7.242584420481738e-05,0.11668338348378468,0.08244734202607823,white,0.11668338348378468,,0.5017559262510974,,9.532947358114214
Scotch Game: Göring Gambit,C44,60305,0.0002920521922281185,0.1269878119558909,0.07314484702760965,white,0.1269878119558909,0.5086767895878525,0.49153721307674475,-0.0171395765111077,8.138578031160918
"Scotch Game: Göring Gambit, Bardeleben Variation",C44,14455,7.000438502043699e-05,0.18574887582151506,0.07333102732618471,white,0.18574887582151506,0.5296262534184139,0.5340957221516307,0.0044694687332168526,9.566952674727816
"Scotch Game: Göring Gambit, Double Pawn Sacrifice",C44,106231,0.0005144680612318258,0.1940299912454933,0.07361316376575576,white,0.1940299912454933,0.5222648752399233,0.5711199545196134,0.04885507927969013,7.572377081911844
"Scotch Game: Göring Gambit, Main Line",C44,17865,8.651873665791124e-05,0.15975370836831795,0.0723761544920235,white,0.15975370836831795,0.5385259631490787,0.5076923076923077,-0.03083365545677108,9.355149558720752
Scotch Game: Haxo Gambit,C45,124824,0.0006045124424621949,0.15752579632122027,0.0853441645837339,white,0.15752579632122027,0.5117013639626705,0.5120032551200325,0.0003018911573620109,7.411088305057244
Scotch Game: Lolli Variation,C44,78304,0.00037921987994744366,0.15280190028606458,0.09028912954638332,white,0.15280190028606458,0.5347043701799485,0.5451648876851999,0.010460517505251343,7.877394362935863
Scotch Game: Malaniuk Variation,C45,31212,0.0001511571681257613,0.10845187748301935,0.09586056644880174,white,0.10845187748301935,0.43782004389173373,0.5213317384370016,0.08351169454526791,8.79719041394161
Scotch Game: Mieses Variation,C45,55851,0.000270481833813658,0.10390145207785,0.09801077867898515,white,0.10390145207785,0.4632337580948402,0.5182854226909338,0.05505166459609362,8.215305619738254
Scotch Game: Modern Defense,C45,20835,0.00010090220421313073,0.1156227501799856,0.13837293016558674,black,0.13837293016558674,0.4439481911567664,0.582901554404145,0.13895336324737861,9.201358785321707
Scotch Game: Paulsen Attack,C45,7986,3.8675546092923545e-05,0.07663410969196092,0.0810167793638868,black,0.0810167793638868,0.4750733137829912,0.4839609483960948,0.008887634613103601,10.160303041555094
Scotch Game: Potter Variation,C45,41033,0.00019871946942536087,0.06943192064923355,0.07725489240367509,black,0.07725489240367509,0.4313041230451079,0.47058823529411764,0.03928411224900974,8.52361642918367
Scotch Game: Relfsson Gambit,C44,15571,7.540908191997401e-05,0.1108470875345193,0.09620448269218419,white,0.1108470875345193,0.523224043715847,0.4722607489597781,-0.050963294756068866,9.492582840336837
Scotch Game: Schmidt Variation,C45,256138,0.0012404554251376472,0.10370971897961255,0.11238473010642701,black,0.11238473010642701,0.4561225706450459,0.48027406688984137,0.024151496244795456,6.692276688458557
Scotch Game: Scotch Gambit,C44,182649,0.0008845541971357867,0.15155297866399486,0.07182081478683157,white,0.15155297866399486,0.5268347478781827,0.5545778426406833,0.027743094762500586,7.030426771921915
"Scotch Game: Scotch Gambit, Advance Variation",C45,106231,0.0005144680612318258,0.11736687031092619,0.10254068962920428,white,0.11736687031092619,0.47108083966056274,0.5666711790984161,0.09559033943785339,7.572377081911844
"Scotch Game: Scotch Gambit, Cochrane-Anderssen Variation",C44,10488,5.0792527851563e-05,0.09191456903127383,0.15865751334858885,black,0.15865751334858885,0.5283540802213001,0.5195729537366548,-0.008781126484645352,9.887761303734726
"Scotch Game: Scotch Gambit, Dubois Réti Defense",C44,77134,0.0003735536654559936,0.1426608240205357,0.1237067959654627,white,0.1426608240205357,0.4369565217391304,0.48887991927346114,0.05192339753433073,7.892448881099658
"Scotch Game: Scotch Gambit, Göring Gambit Declined",C44,15697,7.601928963443787e-05,0.10288590176466841,0.09485889023380263,white,0.10288590176466841,0.4669887278582931,0.4425531914893617,-0.02443553636893142,9.484523438903055
"Scotch Game: Scotch Gambit, Kingside Variation",C45,21391,0.00010359486682616172,0.21579168809312327,0.11042027020709644,white,0.21579168809312327,0.466798810703667,0.5345288057993133,0.06772999509564626,9.175022777376457
"Scotch Game: Scotch Gambit, London Defense",C44,15946,7.722517630825931e-05,0.1686316317571805,0.09036749027969397,white,0.1686316317571805,0.5252133436772692,0.5492327365728901,0.024019392895620828,9.46878503611582
"Scotch Game: Scotch Gambit, Sarratt Variation",C44,43025,0.00020836656281593232,0.14719349215572342,0.11497966298663567,white,0.14719349215572342,0.5420974889217134,0.5058986814712005,-0.03619880745051285,8.476211708098521
Scotch Game: Steinitz Variation,C45,22049,0.00010678150711280632,0.08159100185949476,0.1258560478933285,black,0.1258560478933285,0.5220804710500491,0.5537786948671654,0.03169822381711629,9.144725800805602
Semi-Benoni,A44,36700,0.00017773510413352043,0.06411444141689374,0.0514441416893733,white,0.06411444141689374,0.5043290043290043,0.515629522431259,0.011300518102254742,8.6352162951356
Semi-Slav Defense,D43,318081,0.001540440317653796,0.060346264001936614,0.03833614708203256,white,0.060346264001936614,0.5070127122508161,0.5171077333010355,0.010095021050219422,6.475686982869679
Semi-Slav Defense Accepted,D44,11868,5.7475755200452874e-05,0.08097404785979104,0.07077856420626896,white,0.08097404785979104,0.4553304549983394,0.5107296137339056,0.05539915873556617,9.76414734776755
Semi-Slav Defense: Accelerated Meran Variation,D45,11222,5.434722993423341e-05,0.04580288718588487,0.03751559436820531,white,0.04580288718588487,0.49223119950279676,0.5065502183406113,0.014319018837814557,9.820116912867345
Semi-Slav Defense: Accelerated Move Order,D31,322790,0.0015632456202522903,0.05827318070572199,0.04822949905511323,white,0.05827318070572199,0.4958851533380079,0.5151643345265213,0.019279181188513406,6.4609910932145125
Semi-Slav Defense: Anti-Moscow Gambit,D44,17330,8.392777533062422e-05,0.0773802654356607,0.04679746105020196,white,0.0773802654356607,0.48602988953866144,0.554016620498615,0.06798673095995356,9.38555394646861
Semi-Slav Defense: Bogoljubov Variation,D46,12287,5.9504937996963635e-05,0.05225034589403434,0.03214779848620493,white,0.05225034589403434,0.5132218024824609,0.4843373493975904,-0.028884453084870476,9.729451257310691
Semi-Slav Defense: Botvinnik Variation,D44,7313,3.5416262030747544e-05,0.09859154929577464,0.05797894161083003,white,0.09859154929577464,0.5172910662824207,0.5828877005347594,0.06559663425233864,10.24833946390731
Semi-Slav Defense: Chigorin Defense,D46,18049,8.740983363776322e-05,0.06609784475594216,0.06244113247271317,white,0.06609784475594216,0.49155489319423745,0.5066371681415929,0.015082274947355423,9.344902768614013
Semi-Slav Defense: Main Line,D45,178266,0.0008633276859255082,0.06011241627679984,0.044226044226044224,white,0.06011241627679984,0.5135254336959718,0.5239834559810925,0.010458022285120716,7.054716233359221
Semi-Slav Defense: Marshall Gambit,D31,62360,0.00030200438947592187,0.08595253367543297,0.04475625400898012,white,0.08595253367543297,0.5365356293191345,0.5297752808988764,-0.006760348420258078,8.105069006006548
Semi-Slav Defense: Meran Variation,D47,12036,5.828936548640468e-05,0.04120970422067132,0.045031571950814225,black,0.045031571950814225,0.4762182667055734,0.4900662251655629,0.01384795845998954,9.750090891428325
"Semi-Slav Defense: Meran Variation, Wade Variation",D47,5820,2.8185784906187706e-05,0.047079037800687284,0.04484536082474227,white,0.047079037800687284,0.471313672922252,0.46875,-0.002563672922252014,10.476692788452779
Semi-Slav Defense: Normal Variation,D45,33428,0.00016188907523093516,0.05124446571736269,0.053876989350245305,black,0.053876989350245305,0.46481643356643354,0.4571611253196931,-0.007655308246740433,8.728599178056935
Semi-Slav Defense: Noteboom Variation,D31,50581,0.00024495965401028874,0.07823095628793421,0.05379490322453095,white,0.07823095628793421,0.4582873205501456,0.5431328036322361,0.08484548308209056,8.314417038489403
Semi-Slav Defense: Quiet Variation #2,D30,8313,4.0259180399508315e-05,0.06387585709130278,0.032719836400818,white,0.06387585709130278,0.5290941811637673,0.5488372093023256,0.019743028138558327,10.120172495647173
Semi-Slav Defense: Romih Variation,D46,5206,2.5212233027768592e-05,0.072992700729927,0.040145985401459854,white,0.072992700729927,0.5829787234042553,0.5606326889279437,-0.02234603447631156,10.588181243623751
Semi-Slav Defense: Stoltz Variation,D45,11129,5.389683852593866e-05,0.055081319076287175,0.04160301913918591,white,0.055081319076287175,0.49094874591057797,0.5714285714285714,0.08047982551799343,9.828438736204836
Sicilian Defense,B50,2846828,0.013786955613902498,0.0851540732351937,0.07197976133436934,white,0.0851540732351937,0.47251377210785733,0.4736905451631973,0.0011767730553399747,4.284032379214488
Sicilian Defense #2,B54,412588,0.0019981300039302705,0.08245998429425964,0.06760497154546424,white,0.08245998429425964,0.5066588096641131,0.49266982981504104,-0.013988979849072103,6.215543533840376
Sicilian Defense: Accelerated Dragon,B36,171750,0.000831771229834663,0.07871906841339156,0.08746433770014556,black,0.08746433770014556,0.48674042852125043,0.5022997431455708,0.015559314624320364,7.091953119093666
"Sicilian Defense: Accelerated Dragon, Exchange Variation",B34,100168,0.00048510544716202925,0.08363948566408434,0.07977597635971567,white,0.08363948566408434,0.4509505703422053,0.4479974671521292,-0.002953103190076134,7.631144273829478
"Sicilian Defense: Accelerated Dragon, Maróczy Bind",B38,80950,0.0003920342419511847,0.06271772699197035,0.05818406423718345,white,0.06271772699197035,0.47875839077352794,0.47342995169082125,-0.005328439082706693,7.844161370072481
"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation",B39,9272,4.49035391151499e-05,0.04195427092320966,0.055220017256255395,black,0.055220017256255395,0.45622003532677263,0.5,0.04377996467322737,10.010993944158674
"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation",B36,6268,3.0355412335392535e-05,0.04674537332482451,0.0652520740268028,black,0.0652520740268028,0.4712108382726503,0.5140845070422535,0.04287366876960319,10.40253572570235
"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",B35,70545,0.0003416436763242288,0.06824013041321142,0.08113969806506485,black,0.08113969806506485,0.4512537515732404,0.49690880989180836,0.045655058318567976,7.981742246131004
"Sicilian Defense: Accelerated Dragon, Modern Variation",B34,251024,0.0012156887405998047,0.08552170310408566,0.0900073299764166,black,0.0900073299764166,0.4780137709934788,0.4824615702053028,0.004447799211823977,6.712444498105525
"Sicilian Defense: Accelerated Fianchetto, Maróczy Bind, 5...Bg7",B37,15081,7.303605191928124e-05,0.05947881440222797,0.08772627809826934,black,0.08772627809826934,0.438778535428402,0.534010152284264,0.09523161685586196,9.524557376817578
Sicilian Defense: Alapin Variation,B22,821261,0.003977299982446843,0.08529566118444684,0.0604679876433923,white,0.08529566118444684,0.4922780461920854,0.5027561178503195,0.010478071658234112,5.527152086270872
"Sicilian Defense: Alapin Variation, Barmen Defense",B22,89837,0.0004350732574943617,0.08981822634326614,0.061299909836704254,white,0.08981822634326614,0.4893355209187859,0.4638329604772558,-0.025502560441530098,7.739996133021616
"Sicilian Defense: Alapin Variation, Barmen Defense, Central Exchange",B22,34448,0.00016682885196707116,0.19960520204366,0.04505341384115188,white,0.19960520204366,0.5776229741256753,0.533066132264529,-0.04455684186114628,8.698542109574117
"Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line",B22,14059,6.808658934640773e-05,0.08279393982502312,0.05099935984067146,white,0.08279393982502312,0.5273733852778347,0.3055555555555556,-0.22181782972227915,9.594730290098354
"Sicilian Defense: Alapin Variation, Sherzer Variation",B22,11748,5.6894604996201575e-05,0.11491317671092952,0.06094654409261151,white,0.11491317671092952,0.5336225596529284,0.5057549085985105,-0.027867651054417908,9.77431003685975
"Sicilian Defense: Alapin Variation, Smith-Morra Declined",B22,86010,0.0004165394088971142,0.07622369491919544,0.05578421113823974,white,0.07622369491919544,0.47571473018287413,0.497737556561086,0.022022826378211846,7.783529481632737
Sicilian Defense: Boleslavsky Variation,B59,12313,5.963085387455142e-05,0.043368797206204825,0.046617396247868106,black,0.046617396247868106,0.4638258736971183,0.46502057613168724,0.0011947024345689283,9.72733743538539
Sicilian Defense: Bowdler Attack,B20,2572245,0.012457172559453058,0.08946076287445402,0.07311006533203486,white,0.08946076287445402,0.4685184700369139,0.4783329068667714,0.009814436829857498,4.385458712765595
Sicilian Defense: Buecker Variation,B27,11323,5.483636468947825e-05,0.1062439282875563,0.06915128499514263,white,0.1062439282875563,0.5225464190981433,0.5149476831091181,-0.007598735989025163,9.811156994864222
"Sicilian Defense: Canal Attack, Main Line",B52,181627,0.0008796047345629132,0.06635577309540983,0.05016875244319402,white,0.06635577309540983,0.4969062886713916,0.48035729054668763,-0.01654899812470395,7.036037916666375
Sicilian Defense: Canal-Sokolsky Attack,B51,128277,0.0006212350395895258,0.07177436329193854,0.05378204978289171,white,0.07177436329193854,0.4898698997059653,0.4865489701555275,-0.003320929550437779,7.383801061987011
"Sicilian Defense: Canal-Sokolsky Attack, Sokolsky Variation",B52,9923,4.8056278973213164e-05,0.04504686082837851,0.038093318552857,white,0.04504686082837851,0.5022488755622189,0.5581395348837209,0.055890659321502056,9.94313775526402
Sicilian Defense: Chekhover Variation,B53,145449,0.0007043976338178859,0.0945004778307173,0.06395368823436394,white,0.0945004778307173,0.5032437442075997,0.48376986792030446,-0.01947387628729519,7.258167540493399
Sicilian Defense: Classical Variation,B56,175806,0.0008514141067383568,0.07565157048109848,0.07235816752556795,white,0.07565157048109848,0.4552317513183458,0.4908129327735674,0.0355811814552216,7.06861193583462
Sicilian Defense: Closed,B23,345045,0.0016710247685490613,0.07068063585909085,0.06735643176976916,white,0.07068063585909085,0.48577064586196195,0.47459608843537415,-0.011174557426587794,6.394318206888033
Sicilian Defense: Closed #2,B24,107876,0.0005224346619484373,0.05040972968964366,0.03802513997552746,white,0.05040972968964366,0.5025084123585194,0.5207591933570581,0.018250780998538718,7.557010630847087
Sicilian Defense: Closed Variation,B23,716483,0.003469868681604826,0.0808546748492288,0.056877832411934406,white,0.0808546748492288,0.5092345679012346,0.486716547386684,-0.02251802051455054,5.663638529657386
"Sicilian Defense: Closed Variation, Chameleon Variation",B23,18907,9.156505759815996e-05,0.058073729306606016,0.04421642777807162,white,0.058073729306606016,0.5193084867534801,0.4821917808219178,-0.037116705931562244,9.298460826330333
"Sicilian Defense: Closed Variation, Fianchetto Variation",B24,79241,0.0003837576944589725,0.05396196413472824,0.04442144849257329,white,0.05396196413472824,0.5192115959812869,0.4852448021462106,-0.03396679383507628,7.86549920855646
"Sicilian Defense: Closed Variation, Korchnoi Defense",B23,17239,8.3487069759067e-05,0.05812402111491386,0.05719589303323859,white,0.05812402111491386,0.4905170692753045,0.43155452436194897,-0.05896254491335551,9.390818791283284
"Sicilian Defense: Closed Variation, Traditional",B25,520778,0.002522085342246499,0.0813052778727212,0.06793681760750261,white,0.0813052778727212,0.4999073215940686,0.4750011122480758,-0.024906209345992802,5.982669202897546
Sicilian Defense: Delayed Alapin,B50,343737,0.0016646902313227224,0.08040740449820648,0.04708832624942907,white,0.08040740449820648,0.4923934004713949,0.5099441409367135,0.01755074046531857,6.398116220112287
Sicilian Defense: Delayed Alapin Variation,B40,248788,0.0012048599751272556,0.0714423525250414,0.05372445616348055,white,0.0714423525250414,0.48334655035685964,0.5050361976707586,0.02168964731389894,6.721391922005531
Sicilian Defense: Dragon Variation,B70,146665,0.000710286622554299,0.06838714076296322,0.08766917805884157,black,0.08766917805884157,0.5050979241546248,0.49639336378937243,-0.008704560365252412,7.249841975652858
"Sicilian Defense: Dragon Variation, Classical Variation",B73,13398,6.488542030465686e-05,0.055978504254366325,0.05135094790267204,white,0.055978504254366325,0.47771921418303787,0.5020242914979757,0.024305077314937806,9.64288760811005
"Sicilian Defense: Dragon Variation, Classical Variation #2",B72,23413,0.00011338724776779602,0.058514500491180114,0.05723316106436595,white,0.058514500491180114,0.4722036168787676,0.472289156626506,8.553974773839457e-05,9.084701626540769
"Sicilian Defense: Dragon Variation, Classical Variation, Battery Variation",B73,6148,2.9774262131141242e-05,0.04619388418998048,0.05969420949902407,black,0.05969420949902407,0.4813397129186603,0.46308724832214765,-0.01825246459651264,10.421866224519775
"Sicilian Defense: Dragon Variation, Fianchetto Variation",B70,6635,3.213276337672774e-05,0.046119065561416726,0.06149208741522231,black,0.06149208741522231,0.43523573200992555,0.45426829268292684,0.019032560673001298,10.345634382411953
